student_id,star_reading_2022_23,star_math_2022_23,star_reading_2023_24,star_math_2023_24,star_reading_2024_25,star_math_2024_25,attendance_2022_23,attendance_2023_24,attendance_2024_25,caaspp_ela_2022_23,caaspp_math_2022_23,caaspp_ela_2023_24,caaspp_math_2023_24,strict_comparison_ready
2018722,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018731,True,True,False,False,False,False,True,True,False,True,True,True,True,False
2018732,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018740,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018743,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2018754,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2018761,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2018762,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018763,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2018766,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2018769,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018773,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2018780,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2018781,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018815,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018857,True,True,False,False,False,False,True,True,False,False,False,False,False,False
2018858,True,True,False,False,False,False,True,True,False,True,True,False,False,False
2018901,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018902,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2018908,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018909,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018911,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018917,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2018918,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018922,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2018926,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2018933,True,True,True,True,True,True,True,True,True,True,True,True,False,False
2018949,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018950,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018958,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018961,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018981,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2018986,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018991,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2018993,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2018997,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2018998,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019000,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019004,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019007,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019009,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019011,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019015,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019023,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019025,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019028,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019030,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019036,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019037,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019040,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019041,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2019045,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2019049,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019056,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019057,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019060,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2019066,False,False,True,False,True,True,True,True,True,False,False,True,True,False
2019068,True,True,True,True,True,True,True,True,True,False,False,True,True,False
2019069,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019070,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019076,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019079,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019080,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019083,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019084,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019087,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019094,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019103,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019105,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019106,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019108,False,False,True,False,True,True,True,True,True,False,False,False,False,False
2019112,True,True,True,True,True,True,True,True,True,False,False,True,True,False
2019115,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019116,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019117,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019136,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019140,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019142,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019156,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019157,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019158,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019162,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2019166,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019167,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019187,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019192,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019194,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019208,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019211,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019215,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019219,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019222,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019225,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019228,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019233,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019235,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019247,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019250,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019256,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019259,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019261,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019263,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019266,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019277,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019278,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019287,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019306,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019316,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019317,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019320,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2019331,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019336,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019340,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019351,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019356,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019362,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019363,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019370,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019372,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019373,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019380,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019381,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2019384,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2019391,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2019401,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019409,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019435,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019440,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019450,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2019464,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019467,False,False,True,False,True,True,True,True,True,False,False,True,True,False
2019488,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019491,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019500,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019509,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019515,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019518,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019533,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019535,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019545,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019558,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019563,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019566,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019570,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019582,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2019583,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019584,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019585,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019586,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2019593,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019594,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019596,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2019601,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019618,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019626,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019630,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019639,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019641,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019645,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2019662,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019669,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019691,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019708,False,False,True,False,True,True,True,True,True,False,False,False,False,False
2019710,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2019722,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019730,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019733,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019742,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019746,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019753,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2019754,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019757,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019758,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019759,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019761,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2019763,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019764,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2019789,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019792,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019794,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019798,False,False,True,True,True,True,True,True,True,False,False,False,False,False
2019799,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2019802,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2019803,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019815,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019816,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019817,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019818,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2019819,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019820,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019825,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019827,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019832,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2019835,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019837,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019840,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019844,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019851,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019869,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019875,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2019876,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019900,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019902,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019907,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019923,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019928,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2019930,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019936,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019938,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019941,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019943,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019959,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019960,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019969,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2019978,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2019979,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019981,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019983,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2019986,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2019987,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019988,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2019997,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020000,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020011,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020020,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2020021,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2020037,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020056,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020058,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2020063,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020066,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020071,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2020077,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020079,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020080,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020082,True,True,True,True,False,False,True,True,False,True,True,False,False,False
2020083,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020088,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020093,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020105,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020120,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020133,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020147,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020155,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020156,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020166,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2020177,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020181,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020192,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020193,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020201,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020220,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2020227,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020229,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020236,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020238,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020239,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020243,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020250,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020257,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020258,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020261,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020263,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020285,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2020291,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2020307,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020309,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020310,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2020315,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020319,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2020321,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020322,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2020323,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2020324,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2020334,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020343,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020347,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020357,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020374,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020380,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020389,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020403,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020411,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2020419,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020420,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2020426,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020429,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020433,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020434,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020435,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020443,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020446,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020451,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020461,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020462,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020482,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020483,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020489,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020495,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020496,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020503,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020504,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020505,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020509,False,False,True,True,True,True,True,True,True,False,False,False,False,False
2020510,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2020511,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020525,False,False,False,False,True,True,False,False,True,False,False,True,False,False
2020528,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2020531,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2020554,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2020556,True,True,True,True,False,False,True,True,False,True,True,True,True,False
2020559,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020561,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020572,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020576,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2020578,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020579,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2020589,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020591,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020595,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020607,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020609,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020610,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2020612,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020615,False,False,True,False,True,True,True,True,True,False,False,False,False,False
2020616,True,True,True,True,False,False,True,True,False,True,True,False,False,False
2020622,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2020628,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020636,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2020642,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020646,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2020655,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2020665,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020666,True,True,True,True,False,False,True,True,False,True,True,True,True,False
2020672,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2020680,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2020683,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020688,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2020694,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2020697,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2020702,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020703,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020704,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020708,True,True,True,True,False,False,True,True,False,True,True,True,True,False
2020718,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020728,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2020729,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020732,False,False,True,True,True,True,True,True,True,False,False,False,False,False
2020734,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2020762,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2020768,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020769,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020770,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020773,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020779,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020789,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2020790,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2020792,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021011,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021012,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021015,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021016,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021017,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021018,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021019,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021020,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021024,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021027,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2021028,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021030,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2021031,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2021032,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2021035,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2021037,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021045,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2021047,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2021071,True,True,True,True,False,False,True,True,False,True,True,False,False,False
2021072,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2021074,True,True,True,True,False,False,True,True,False,True,True,False,False,False
2021075,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2021078,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2021079,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021081,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021091,True,True,True,True,False,False,True,True,False,True,True,True,True,False
2021092,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021102,True,False,False,False,False,False,True,True,False,False,False,False,False,False
2021119,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021120,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2021129,True,True,True,True,False,False,True,True,False,True,True,True,False,False
2021131,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021137,False,False,True,True,False,False,True,True,False,False,False,True,True,False
2021145,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2021153,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2021155,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021158,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2021169,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021170,False,False,False,False,False,True,True,True,True,False,False,False,False,False
2021171,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021174,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021176,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021178,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2021193,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021196,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021197,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2021205,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021207,True,True,True,True,False,False,True,True,False,True,True,True,True,False
2021212,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2021215,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2021219,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021220,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021222,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021227,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021228,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021229,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021230,True,True,False,False,False,False,True,True,False,True,True,False,False,False
2021236,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021242,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2021243,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021245,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021249,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021251,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021262,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021264,False,False,False,False,True,True,True,True,True,False,False,False,False,False
2021273,True,True,True,True,False,False,True,True,False,True,True,False,False,False
2021279,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021280,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021281,True,True,True,True,False,False,True,True,False,True,True,True,True,False
2021294,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021303,True,True,True,True,False,False,True,True,False,True,True,False,False,False
2021313,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2021318,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2021319,False,False,False,False,False,True,False,False,True,False,False,False,False,False
